Jugador,País,Posc,Edad,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG
Ayoze Pérez,ESP,DL,30,9,9,732,8.1,2,1,3,2,0,0,1,0,2.9,2.9,0.7,3.6,25,22,54,0.25,0.12,0.37,0.25,0.37,0.36,0.08,0.44,0.36,0.44
